txn_id,user_id,merchant,category,amount,datetime,city,cashback,status
TXN000268,USR0098,Dream11,Entertainment,349.55,2024-01-09 12:34:42,Jaipur,11.23,approved
TXN000269,USR0329,BigBasket,Groceries,281.8,2024-01-09 13:36:32,Mumbai,6.93,approved
TXN000270,USR0280,Essar Fuel,Fuel,152.69,2024-01-09 15:06:09,Hyderabad,1.03,approved
TXN000271,USR0201,Haldiram's,Dining,484.15,2024-01-09 15:59:19,Bangalore,20.72,approved
TXN000272,USR0358,Haldiram's,Dining,466.55,2024-01-09 16:23:57,Kanpur,18.48,approved
TXN000273,USR0157,BESCOM,Utilities,371.85,2024-01-09 17:43:27,Chennai,5.15,approved
TXN000274,USR0078,Swiggy,Dining,417.67,2024-01-09 18:17:34,Pune,4.57,approved
TXN000275,USR0001,Meesho,Shopping,1946.34,2024-01-09 20:12:05,Bangalore,55.1,approved
TXN000276,USR0068,BSNL,Utilities,455.05,2024-01-09 20:28:37,Delhi,3.42,approved
TXN000277,USR0048,Indian Oil,Fuel,109.55,2024-01-09 20:47:28,Kanpur,0.9,approved
TXN000278,USR0249,HP Petrol Pump,Fuel,154.39,2024-01-09 20:57:50,Bangalore,1.01,approved
TXN000279,USR0150,McDonald's,Dining,792.35,2024-01-09 21:34:11,Mumbai,37.99,approved
TXN000280,USR0272,Lenskart,Healthcare,1283.89,2024-01-09 21:39:06,Jaipur,16.92,approved
TXN000281,USR0059,Jio,Utilities,1032.31,2024-01-09 22:01:25,Kolkata,12.15,approved
TXN000282,USR0373,IRCTC,Travel,9376.75,2024-01-09 22:27:16,Bangalore,353.71,approved
TXN000283,USR0074,Airtel,Utilities,554.19,2024-01-09 22:45:11,Jaipur,6.15,approved
TXN000284,USR0324,HP Petrol Pump,Fuel,145.96,2024-01-09 22:57:17,Bangalore,0.87,approved
TXN000285,USR0370,Medanta,Healthcare,859.04,2024-01-10 00:01:24,Bangalore,9.03,approved
TXN000286,USR0112,McDonald's,Dining,638.29,2024-01-10 00:10:17,Mumbai,14.55,approved
TXN000287,USR0034,DMart,Groceries,189.79,2024-01-10 00:24:18,Mumbai,4.56,approved
TXN000288,USR0126,Barbeque Nation,Dining,162.44,2024-01-10 02:29:43,Chennai,3.04,approved
TXN000289,USR0210,Myntra,Shopping,454.1,2024-01-10 03:31:42,Delhi,6.87,approved
TXN000290,USR0178,Ola Cabs,Travel,7366.76,2024-01-10 05:35:10,Hyderabad,302.91,approved
TXN000291,USR0071,Haldiram's,Dining,596.94,2024-01-10 06:16:01,Kolkata,14.82,approved
TXN000292,USR0175,DMart,Groceries,187.79,2024-01-10 06:32:37,Mumbai,1.91,approved
TXN000293,USR0111,Hotstar,Entertainment,377.8,2024-01-10 06:58:33,Jaipur,5.72,approved
TXN000294,USR0104,Flipkart,Shopping,1949.52,2024-01-10 08:31:10,Mumbai,84.99,approved
TXN000295,USR0216,HP Petrol Pump,Fuel,101.23,2024-01-10 08:44:45,Bangalore,0.84,approved
TXN000296,USR0120,Meesho,Shopping,1177.52,2024-01-10 10:18:03,Pune,29.56,approved
TXN000297,USR0185,IndiGo,Travel,4035.49,2024-01-10 12:26:56,Pune,113.29,approved
TXN000298,USR0051,Cleartrip,Travel,4874.43,2024-01-10 13:50:33,Pune,129.29,approved
TXN000299,USR0102,Reliance Fresh,Groceries,167.12,2024-01-10 13:56:59,Chennai,2.77,approved
TXN000300,USR0176,MakeMyTrip,Travel,7810.53,2024-01-10 15:58:16,Hyderabad,319.85,approved
TXN000301,USR0279,Samsung Plaza,Electronics,3595.35,2024-01-10 16:07:06,Pune,38.73,approved
TXN000302,USR0027,PVR Cinemas,Entertainment,396.93,2024-01-10 19:34:09,Jaipur,5.61,approved
TXN000303,USR0270,Ola Cabs,Travel,7418.94,2024-01-10 21:38:36,Pune,363.84,approved
TXN000304,USR0317,Meesho,Shopping,1357.41,2024-01-10 22:36:28,Bangalore,20.7,approved
TXN000305,USR0178,Flipkart,Shopping,2779.54,2024-01-10 22:39:56,Mumbai,38.15,approved
TXN000306,USR0001,Meesho,Shopping,1256.55,2024-01-11 01:09:44,Kanpur,20.08,approved
TXN000307,USR0243,Cleartrip,Travel,10.0,2024-01-11 01:23:04,Delhi,0.44,approved
TXN000308,USR0337,Nykaa,Shopping,1448.97,2024-01-11 01:48:47,Mumbai,65.6,approved
TXN000309,USR0335,BookMyShow,Entertainment,404.98,2024-01-11 03:02:06,Mumbai,6.15,approved
TXN000310,USR0389,Haldiram's,Dining,824.97,2024-01-11 03:02:29,Pune,39.37,approved
TXN000311,USR0279,INOX,Entertainment,254.63,2024-01-11 03:07:26,Mumbai,5.41,approved
TXN000312,USR0234,Zepto,Groceries,184.67,2024-01-11 03:47:21,Delhi,4.54,approved
TXN000313,USR0126,Apollo Pharmacy,Healthcare,332.1,2024-01-11 03:57:50,Pune,7.33,approved
TXN000314,USR0334,PVR Cinemas,Entertainment,354.37,2024-01-11 05:39:44,Chennai,12.58,approved
TXN000315,USR0321,Flipkart,Shopping,682.99,2024-01-11 08:58:56,Pune,0.0,declined
TXN000316,USR0270,Swiggy,Dining,453.73,2024-01-11 12:07:28,Chennai,7.32,approved
TXN000317,USR0356,Airtel,Utilities,1109.48,2024-01-11 14:11:26,Bangalore,11.14,approved
TXN000318,USR0197,Cleartrip,Travel,351.21,2024-01-11 18:31:05,Bangalore,16.88,approved
TXN000319,USR0350,Reliance Fresh,Groceries,413.82,2024-01-11 18:32:58,Mumbai,11.83,approved
TXN000320,USR0277,Zomato,Dining,421.88,2024-01-11 19:21:01,Bangalore,11.46,approved
TXN000321,USR0303,Myntra,Shopping,1693.99,2024-01-11 19:44:31,Delhi,0.0,declined
TXN000322,USR0383,BESCOM,Utilities,103.59,2024-01-11 20:49:22,Chennai,1.0,approved
TXN000323,USR0270,BigBasket,Groceries,173.2,2024-01-11 21:04:10,Pune,2.11,approved
TXN000324,USR0100,Essar Fuel,Fuel,131.38,2024-01-11 22:03:09,Kolkata,0.81,approved
TXN000325,USR0337,Zepto,Groceries,326.85,2024-01-11 22:50:33,Mumbai,8.0,approved
TXN000326,USR0229,BPCL,Fuel,60.67,2024-01-11 23:30:27,Jaipur,11.25,approved
TXN000327,USR0029,BPCL,Fuel,116.83,2024-01-11 23:30:55,Delhi,0.64,approved
TXN000328,USR0024,Reliance Fresh,Groceries,214.99,2024-01-11 23:46:01,Kolkata,6.42,approved
TXN000329,USR0149,Zepto,Groceries,223.84,2024-01-12 03:29:40,Chennai,4.93,approved
TXN000330,USR0257,PVR Cinemas,Entertainment,535.56,2024-01-12 05:06:16,Mumbai,12.46,approved
TXN000331,USR0086,IRCTC,Travel,1777.5,2024-01-12 05:10:52,Mumbai,0.0,declined
TXN000332,USR0302,Essar Fuel,Fuel,45.9,2024-01-12 05:25:40,Pune,0.34,approved
TXN000333,USR0297,Reliance Digital,Electronics,6050.94,2024-01-12 07:30:49,Bangalore,61.52,approved
TXN000334,USR0252,Meesho,Shopping,471.99,2024-01-12 11:22:03,Chennai,5.5,approved
TXN000335,USR0014,Reliance Fresh,Groceries,223.86,2024-01-12 12:40:21,Bangalore,2.36,approved
TXN000336,USR0188,BPCL,Fuel,141.98,2024-01-12 13:02:58,Delhi,0.87,approved
TXN000337,USR0067,Zomato,Dining,567.49,2024-01-12 15:28:51,Kolkata,22.69,approved
TXN000338,USR0285,Dream11,Entertainment,553.49,2024-01-12 18:12:05,Delhi,10.82,approved
TXN000339,USR0216,Tata Power,Utilities,180.82,2024-01-12 18:26:05,Chennai,2.46,approved
TXN000340,USR0004,Spencer's,Groceries,271.65,2024-01-12 18:40:27,Mumbai,7.12,approved
TXN000341,USR0027,Dream11,Entertainment,451.04,2024-01-12 19:16:09,Mumbai,14.49,approved
TXN000342,USR0085,BPCL,Fuel,110.51,2024-01-12 19:31:10,Delhi,0.71,approved
TXN000343,USR0283,Essar Fuel,Fuel,61.69,2024-01-12 19:34:48,Hyderabad,,approved
TXN000344,USR0023,BPCL,Fuel,59.36,2024-01-12 19:38:09,Delhi,0.31,approved
TXN000345,USR0262,Zepto,Groceries,248.42,2024-01-12 19:47:22,Delhi,6.94,approved
TXN000346,USR0090,INOX,Entertainment,162.63,2024-01-12 20:45:10,Bangalore,2.71,approved
TXN000347,USR0339,Reliance Fresh,Groceries,335.6,2024-01-12 20:52:17,Bangalore,6.92,approved
TXN000348,USR0148,Nykaa,Shopping,843.6,2024-01-12 21:01:15,Delhi,37.18,approved
TXN000349,USR0354,Zepto,Groceries,181.58,2024-01-12 22:33:20,Mumbai,1.87,approved
TXN000350,USR0123,DMart,Groceries,77.64,2024-01-12 22:34:15,Jaipur,1.7,approved
TXN000351,USR0271,Hotstar,Entertainment,222.59,2024-01-12 22:51:27,Kolkata,7.81,approved
TXN000352,USR0321,BSNL,Utilities,509.38,2024-01-13 00:19:28,Pune,,approved
TXN000353,USR0394,Myntra,Shopping,1483.25,2024-01-13 00:42:44,Delhi,33.75,approved
TXN000354,USR0285,Netmeds,Healthcare,1309.36,2024-01-13 00:45:20,Mumbai,38.89,approved
TXN000355,USR0361,Barbeque Nation,Dining,529.66,2024-01-13 00:53:40,Delhi,0.0,declined
TXN000356,USR0248,McDonald's,Dining,848.54,2024-01-13 03:45:27,Mumbai,22.31,approved
TXN000357,USR0165,Cleartrip,Travel,3185.17,2024-01-13 04:22:07,Hyderabad,71.04,approved
TXN000358,USR0076,Dream11,Entertainment,437.12,2024-01-13 04:47:44,Delhi,17.15,approved
TXN000359,USR0054,Lenskart,Healthcare,1070.03,2024-01-13 05:32:50,Mumbai,22.84,approved
TXN000360,USR0130,Reliance Fresh,Groceries,260.35,2024-01-13 05:44:28,Jaipur,,approved
TXN000361,USR0351,Spencer's,Groceries,260.84,2024-01-13 09:53:11,Mumbai,3.84,approved
TXN000362,USR0241,Zepto,Groceries,266.3,2024-01-13 09:58:41,Bangalore,3.33,approved
TXN000363,USR0056,Reliance Fresh,Groceries,215.71,2024-01-13 12:17:10,Delhi,5.63,approved
TXN000364,USR0364,Spencer's,Groceries,197.48,2024-01-13 12:40:10,Delhi,3.57,approved
TXN000365,USR0244,Nykaa,Shopping,1698.02,2024-01-13 13:02:54,Pune,0.0,declined
TXN000366,USR0358,DMart,Groceries,294.72,2024-01-13 15:53:08,Mumbai,5.38,approved
TXN000367,USR0235,Apple Store,Electronics,5020.03,2024-01-13 17:21:31,Mumbai,,declined
TXN000368,USR0181,BigBasket,Groceries,138.56,2024-01-13 18:43:14,Pune,1.67,approved
TXN000369,USR0365,Myntra,Shopping,25.22,2024-01-13 19:35:42,Jaipur,0.67,approved
TXN000370,USR0030,Haldiram's,Dining,112.56,2024-01-13 19:41:35,Bangalore,4.69,approved
TXN000371,USR0396,Myntra,Shopping,1160.31,2024-01-13 19:48:25,Kolkata,0.0,declined
TXN000372,USR0400,Spencer's,Groceries,151.69,2024-01-13 20:19:54,Pune,3.73,approved
TXN000373,USR0303,Meesho,Shopping,1295.91,2024-01-13 21:08:43,Pune,40.13,approved
TXN000374,USR0236,BSNL,Utilities,455.6,2024-01-13 22:18:43,Jaipur,5.09,approved
TXN000375,USR0129,DMart,Groceries,159.22,2024-01-13 22:52:34,Pune,2.52,approved
TXN000376,USR0180,BESCOM,Utilities,899.23,2024-01-13 23:04:46,Mumbai,7.43,approved
TXN000377,USR0120,Zepto,Groceries,71.04,2024-01-13 23:47:58,Chennai,1.8,approved
TXN000378,USR0385,Swiggy,Dining,698.3,2024-01-14 00:11:09,Hyderabad,19.84,approved
TXN000379,USR0211,BPCL,Fuel,164.05,2024-01-14 00:53:42,Delhi,1.12,approved
TXN000380,USR0190,Essar Fuel,Fuel,151.38,2024-01-14 05:26:04,Bangalore,1.5,approved
TXN000381,USR0056,Meesho,Shopping,904.86,2024-01-14 05:45:06,Bangalore,20.31,approved
TXN000382,USR0130,Zepto,Groceries,424.17,2024-01-14 06:28:49,Bangalore,0.0,declined
TXN000383,USR0105,Reliance Fresh,Groceries,144.48,2024-01-14 07:09:53,Hyderabad,0.0,declined
TXN000384,USR0279,DMart,Groceries,280.93,2024-01-14 08:06:53,Jaipur,56.4,approved
TXN000385,USR0035,IRCTC,Travel,8151.36,2024-01-14 08:52:15,Mumbai,347.88,approved
TXN000386,USR0158,Reliance Fresh,Groceries,94.25,2024-01-14 12:47:47,Kolkata,2.09,approved
TXN000387,USR0357,BookMyShow,Entertainment,189.6,2024-01-14 14:02:33,Bangalore,7.06,approved
TXN000388,USR0218,Croma,Electronics,5468.1,2024-01-14 14:49:04,Delhi,78.45,approved
TXN000389,USR0329,DMart,Groceries,224.22,2024-01-14 15:47:53,Hyderabad,6.64,approved
TXN000390,USR0086,Haldiram's,Dining,354.37,2024-01-14 18:00:58,Jaipur,10.47,approved
TXN000391,USR0007,Reliance Fresh,Groceries,305.36,2024-01-14 18:13:54,Mumbai,72.41,approved
TXN000392,USR0353,MakeMyTrip,Travel,3502.84,2024-01-14 18:28:24,Delhi,85.78,approved
TXN000393,USR0175,Swiggy,Dining,267.03,2024-01-14 18:31:30,Pune,4.46,approved
TXN000394,USR0191,Reliance Digital,Electronics,1339.18,2024-01-14 18:49:34,Mumbai,0.0,declined
TXN000395,USR0191,IRCTC,Travel,3177.63,2024-01-14 18:54:34,Hyderabad,0.0,declined
TXN000396,USR0191,Amazon,Shopping,1816.43,2024-01-14 18:58:34,Bangalore,0.0,declined
TXN000397,USR0191,Nykaa,Shopping,3595.99,2024-01-14 19:11:34,Delhi,0.0,declined
TXN000398,USR0246,McDonald's,Dining,680.59,2024-01-14 19:19:11,Mumbai,16.46,approved
TXN000399,USR0191,Nykaa,Shopping,4595.8,2024-01-14 19:20:34,Pune,0.0,declined
TXN000400,USR0005,Jio,Utilities,855.18,2024-01-14 20:11:08,Mumbai,12.11,approved
TXN000401,USR0048,Samsung Plaza,Electronics,2188.94,2024-01-14 20:47:45,Jaipur,30.38,approved
TXN000402,USR0038,Shell,Fuel,99.61,2024-01-14 20:59:19,Mumbai,0.54,approved
TXN000403,USR0135,Ola Cabs,Travel,1107.51,2024-01-14 21:06:13,Chennai,0.0,declined
TXN000404,USR0135,Meesho,Shopping,2441.36,2024-01-14 21:11:13,Hyderabad,0.0,declined
TXN000405,USR0135,Ola Cabs,Travel,1776.88,2024-01-14 21:41:13,Hyderabad,0.0,declined
TXN000406,USR0135,IRCTC,Travel,5529.19,2024-01-14 21:43:13,Pune,0.0,declined
TXN000407,USR0135,Samsung Plaza,Electronics,3075.87,2024-01-14 21:49:13,Jaipur,0.0,declined
TXN000408,USR0189,Lenskart,Healthcare,879.29,2024-01-14 22:05:23,Kolkata,16.9,approved
TXN000409,USR0253,Shell,Fuel,74.45,2024-01-14 22:08:18,Hyderabad,0.52,approved
TXN000410,USR0192,Myntra,Shopping,462.46,2024-01-14 22:17:28,Bangalore,13.88,approved
TXN000411,USR0034,Myntra,Shopping,666.38,2024-01-14 22:25:16,Hyderabad,19.47,approved
TXN000412,USR0364,Myntra,Shopping,1089.98,2024-01-14 22:54:25,Delhi,47.66,approved
TXN000413,USR0093,Apollo Pharmacy,Healthcare,1772.73,2024-01-14 23:58:56,Mumbai,26.28,approved
TXN000414,USR0136,Reliance Fresh,Groceries,244.39,2024-01-15 00:04:55,Pune,0.0,declined
TXN000415,USR0341,INOX,Entertainment,10.0,2024-01-15 00:06:30,Hyderabad,1.65,approved
TXN000416,USR0310,Essar Fuel,Fuel,66.63,2024-01-15 00:56:00,Mumbai,0.4,approved
TXN000417,USR0317,Myntra,Shopping,312.33,2024-01-15 01:59:17,Hyderabad,9.72,approved
TXN000418,USR0235,Barbeque Nation,Dining,412.23,2024-01-15 05:35:50,Delhi,15.5,approved
TXN000419,USR0139,Samsung Plaza,Electronics,8427.74,2024-01-15 05:40:03,Mumbai,0.0,declined
TXN000420,USR0212,HP Petrol Pump,Fuel,71.02,2024-01-15 07:23:50,Mumbai,0.44,approved
TXN000421,USR0054,BPCL,Fuel,106.37,2024-01-15 10:15:53,Pune,0.66,approved
TXN000422,USR0158,Apple Store,Electronics,8089.08,2024-01-15 10:22:29,Bangalore,123.86,approved
TXN000423,USR0041,PVR Cinemas,Entertainment,212.06,2024-01-15 11:08:16,Pune,,declined
TXN000424,USR0222,Lenskart,Healthcare,1437.45,2024-01-15 12:53:50,Delhi,41.77,approved
TXN000425,USR0164,Dream11,Entertainment,513.37,2024-01-15 14:01:04,Pune,8.46,approved
TXN000426,USR0094,Apple Store,Electronics,4288.41,2024-01-15 14:32:03,Bangalore,51.09,approved
TXN000427,USR0141,PVR Cinemas,Entertainment,10.0,2024-01-15 15:19:09,Mumbai,0.3,approved
TXN000428,USR0114,PharmEasy,Healthcare,1090.26,2024-01-15 16:34:51,Kanpur,11.96,approved
TXN000429,USR0244,Indian Oil,Fuel,106.7,2024-01-15 17:07:04,Chennai,0.57,approved
TXN000430,USR0134,McDonald's,Dining,353.51,2024-01-15 17:10:43,Pune,7.65,approved
TXN000431,USR0091,Tata Power,Utilities,1045.64,2024-01-15 18:10:52,Delhi,10.64,approved
TXN000432,USR0305,Zepto,Groceries,193.56,2024-01-15 18:55:46,Delhi,4.14,approved
TXN000433,USR0183,Swiggy,Dining,418.1,2024-01-15 19:45:05,Chennai,6.41,approved
TXN000434,USR0098,Zomato,Dining,656.12,2024-01-15 19:50:57,Mumbai,9.33,approved
TXN000435,USR0039,Nykaa,Shopping,2058.39,2024-01-15 20:45:09,Mumbai,74.04,approved
TXN000436,USR0105,Barbeque Nation,Dining,571.36,2024-01-15 20:49:22,Jaipur,11.04,approved
TXN000437,USR0223,Spencer's,Groceries,315.86,2024-01-15 20:53:09,Bangalore,0.0,declined
TXN000438,USR0330,IndiGo,Travel,5710.86,2024-01-15 21:20:10,Delhi,0.0,declined
TXN000439,USR0158,Zepto,Groceries,343.52,2024-01-15 21:42:25,Mumbai,8.61,approved
TXN000440,USR0017,Meesho,Shopping,1288.54,2024-01-15 21:44:27,Kolkata,44.9,approved
TXN000441,USR0157,DMart,Groceries,123.09,2024-01-15 21:48:11,Kolkata,2.61,approved
TXN000442,USR0047,BPCL,Fuel,141.52,2024-01-15 22:27:29,Delhi,1.35,approved
TXN000443,USR0210,Swiggy,Dining,377.71,2024-01-15 22:54:50,Chennai,15.67,approved
TXN000444,USR0386,Shell,Fuel,93.26,2024-01-15 23:55:07,Kolkata,0.65,approved
TXN000445,USR0364,Meesho,Shopping,1456.31,2024-01-16 00:06:07,Delhi,0.0,declined
TXN000446,USR0035,Apple Store,Electronics,5118.0,2024-01-16 00:08:12,Chennai,0.0,declined
TXN000447,USR0126,PVR Cinemas,Entertainment,290.27,2024-01-16 01:23:57,Jaipur,10.3,approved
TXN000448,USR0227,Medanta,Healthcare,489.8,2024-01-16 05:35:30,Chennai,6.48,approved
TXN000449,USR0213,Jio,Utilities,623.5,2024-01-16 08:55:37,Bangalore,6.95,approved
TXN000450,USR0173,Apollo Pharmacy,Healthcare,192.42,2024-01-16 09:01:45,Hyderabad,0.0,declined
TXN000451,USR0031,Ola Cabs,Travel,5276.46,2024-01-16 09:59:32,Pune,0.0,declined
TXN000452,USR0149,Barbeque Nation,Dining,257.36,2024-01-16 10:12:10,Kanpur,3.02,approved
TXN000453,USR0336,Reliance Fresh,Groceries,295.37,2024-01-16 13:07:56,Mumbai,7.28,approved
TXN000454,USR0328,PVR Cinemas,Entertainment,375.94,2024-01-16 14:48:32,Chennai,13.93,approved
TXN000455,USR0080,Medanta,Healthcare,1370.65,2024-01-16 19:15:33,Hyderabad,24.65,approved
TXN000456,USR0204,Reliance Digital,Electronics,4407.07,2024-01-16 19:47:14,Delhi,57.52,approved
TXN000457,USR0389,PVR Cinemas,Entertainment,516.42,2024-01-16 19:52:30,Mumbai,14.27,approved
TXN000458,USR0051,Indian Oil,Fuel,10.0,2024-01-16 20:30:15,Jaipur,0.05,approved
TXN000459,USR0347,Reliance Fresh,Groceries,177.78,2024-01-16 20:34:05,Mumbai,3.17,approved
TXN000460,USR0280,Zepto,Groceries,231.03,2024-01-16 21:01:14,Delhi,5.47,approved
TXN000461,USR0122,DMart,Groceries,235.92,2024-01-16 21:02:32,Delhi,5.99,approved
TXN000462,USR0370,Barbeque Nation,Dining,135.65,2024-01-16 21:24:31,Chennai,2.93,approved
TXN000463,USR0245,Swiggy,Dining,322.89,2024-01-16 22:19:31,Chennai,11.92,approved
TXN000464,USR0345,Swiggy,Dining,706.24,2024-01-17 00:13:00,Mumbai,15.08,approved
TXN000465,USR0325,Myntra,Shopping,2654.93,2024-01-17 00:32:17,Delhi,60.16,approved
TXN000466,USR0095,Ola Cabs,Travel,5827.49,2024-01-17 01:17:45,Hyderabad,0.0,declined
TXN000467,USR0374,MakeMyTrip,Travel,3222.16,2024-01-17 02:42:29,Mumbai,79.68,approved
TXN000468,USR0340,BigBasket,Groceries,28.3,2024-01-17 04:02:35,Kolkata,0.8,approved
TXN000469,USR0085,Hotstar,Entertainment,263.72,2024-01-17 04:30:36,Mumbai,9.83,approved
TXN000470,USR0399,Spencer's,Groceries,354.31,2024-01-17 04:52:12,Bangalore,9.35,approved
TXN000471,USR0077,Ola Cabs,Travel,2298.61,2024-01-17 05:31:00,Delhi,0.0,declined
TXN000472,USR0371,Spencer's,Groceries,148.29,2024-01-17 05:48:46,Chennai,2.67,approved
TXN000473,USR0232,Myntra,Shopping,1144.53,2024-01-17 08:16:50,Chennai,24.73,approved
TXN000474,USR0186,Nykaa,Shopping,1744.73,2024-01-17 08:22:03,Delhi,74.67,approved
TXN000475,USR0065,Netmeds,Healthcare,910.03,2024-01-17 08:25:25,Kanpur,11.25,approved
TXN000476,USR0395,Zepto,Groceries,285.03,2024-01-17 08:34:46,Pune,5.47,approved
TXN000477,USR0354,HP Petrol Pump,Fuel,86.26,2024-01-17 08:36:15,Chennai,0.6,approved
TXN000478,USR0381,Apple Store,Electronics,6710.36,2024-01-17 09:58:51,Mumbai,117.41,approved
TXN000479,USR0372,Reliance Fresh,Groceries,92.91,2024-01-17 11:25:11,Pune,2.18,approved
TXN000480,USR0067,Essar Fuel,Fuel,58.1,2024-01-17 13:46:11,Hyderabad,0.32,approved
TXN000481,USR0257,Spencer's,Groceries,290.69,2024-01-17 15:10:12,Kolkata,5.81,approved
TXN000482,USR0079,Samsung Plaza,Electronics,5006.04,2024-01-17 16:01:44,Delhi,0.0,declined
TXN000483,USR0044,McDonald's,Dining,703.8,2024-01-17 19:10:02,Kolkata,23.27,approved
TXN000484,USR0159,Meesho,Shopping,1969.42,2024-01-17 19:24:43,Chennai,48.01,approved
TXN000485,USR0242,BPCL,Fuel,95.32,2024-01-17 19:25:12,Pune,0.89,approved
TXN000486,USR0219,Barbeque Nation,Dining,586.39,2024-01-17 20:21:43,Delhi,18.58,approved
TXN000487,USR0201,BookMyShow,Entertainment,102.17,2024-01-17 21:02:50,Kolkata,2.56,approved
TXN000488,USR0048,Zepto,Groceries,260.65,2024-01-17 21:46:10,Delhi,4.74,approved
TXN000489,USR0165,INOX,Entertainment,286.46,2024-01-17 22:03:46,Mumbai,5.7,approved
TXN000490,USR0369,Croma,Electronics,4004.4,2024-01-18 00:03:54,Bangalore,0.0,declined
TXN000491,USR0136,Zomato,Dining,332.61,2024-01-18 01:27:42,Kanpur,5.52,approved
TXN000492,USR0285,Reliance Fresh,Groceries,298.27,2024-01-18 01:55:10,Hyderabad,,approved
TXN000493,USR0189,DMart,Groceries,106.98,2024-01-18 04:15:29,Kolkata,1.89,approved
TXN000494,USR0347,BPCL,Fuel,143.79,2024-01-18 04:40:30,Pune,0.87,approved
TXN000495,USR0215,Meesho,Shopping,433.81,2024-01-18 05:31:15,Mumbai,80.09,approved
TXN000496,USR0278,Myntra,Shopping,2266.94,2024-01-18 06:05:16,Bangalore,0.0,declined
TXN000497,USR0393,Spencer's,Groceries,337.25,2024-01-18 06:12:55,Mumbai,4.36,approved
TXN000498,USR0265,McDonald's,Dining,541.96,2024-01-18 08:22:50,Delhi,13.66,approved
TXN000499,USR0312,DMart,Groceries,172.87,2024-01-18 09:30:11,Kanpur,36.89,approved
TXN000500,USR0315,IndiGo,Travel,1772.96,2024-01-18 10:08:03,Chennai,0.0,declined
TXN000501,USR0315,Ola Cabs,Travel,5157.91,2024-01-18 10:10:03,Bangalore,0.0,declined
TXN000502,USR0315,Reliance Digital,Electronics,7081.96,2024-01-18 10:39:03,Mumbai,0.0,declined
TXN000503,USR0127,Samsung Plaza,Electronics,949.76,2024-01-18 12:31:08,Chennai,17.79,approved
TXN000504,USR0026,Indian Oil,Fuel,126.75,2024-01-18 12:57:48,Mumbai,1.14,approved
TXN000505,USR0093,BigBasket,Groceries,123.02,2024-01-18 13:37:40,Delhi,2.48,approved
TXN000506,USR0342,Hotstar,Entertainment,523.93,2024-01-18 13:39:55,Bangalore,11.43,approved
TXN000507,USR0344,PVR Cinemas,Entertainment,361.58,2024-01-18 14:51:41,Hyderabad,14.28,approved
TXN000508,USR0005,Apollo Pharmacy,Healthcare,1457.59,2024-01-18 14:57:02,Bangalore,43.66,approved
TXN000509,USR0324,DMart,Groceries,175.1,2024-01-18 15:41:09,Bangalore,,approved
TXN000510,USR0089,Croma,Electronics,6732.99,2024-01-18 16:07:55,Pune,110.07,approved
TXN000511,USR0010,Meesho,Shopping,1844.91,2024-01-18 16:38:03,Mumbai,87.15,approved
TXN000512,USR0173,BSNL,Utilities,893.7,2024-01-18 17:52:49,Bangalore,5.52,approved
TXN000513,USR0156,Netmeds,Healthcare,2117.06,2024-01-18 18:04:06,Bangalore,317.03,approved
TXN000514,USR0095,BigBasket,Groceries,199.3,2024-01-18 19:33:58,Pune,3.22,approved
TXN000515,USR0384,DMart,Groceries,291.17,2024-01-18 19:36:50,Mumbai,3.01,approved
TXN000516,USR0174,Barbeque Nation,Dining,346.99,2024-01-18 19:50:40,Delhi,4.58,approved
TXN000517,USR0136,Flipkart,Shopping,10.0,2024-01-18 19:54:24,Delhi,0.13,approved
TXN000518,USR0326,Swiggy,Dining,357.45,2024-01-18 20:38:23,Delhi,15.71,approved
TXN000519,USR0157,BESCOM,Utilities,1244.94,2024-01-18 21:23:09,Bangalore,6.54,approved
TXN000520,USR0248,Airtel,Utilities,1033.68,2024-01-18 21:46:10,Mumbai,10.83,approved
TXN000521,USR0355,Cleartrip,Travel,10.0,2024-01-19 00:44:31,Delhi,0.0,declined
TXN000522,USR0396,BSNL,Utilities,1125.69,2024-01-19 02:48:19,Delhi,6.4,approved
TXN000523,USR0296,Samsung Plaza,Electronics,6329.71,2024-01-19 03:38:54,Bangalore,0.0,declined
TXN000524,USR0021,Netmeds,Healthcare,1986.83,2024-01-19 05:05:01,Mumbai,55.49,approved
TXN000525,USR0054,Netmeds,Healthcare,603.61,2024-01-19 05:22:17,Mumbai,7.52,approved
TXN000526,USR0316,Airtel,Utilities,928.52,2024-01-19 07:21:41,Delhi,120.98,approved
TXN000527,USR0244,DMart,Groceries,183.98,2024-01-19 07:43:53,Hyderabad,4.07,approved
TXN000528,USR0388,INOX,Entertainment,354.3,2024-01-19 07:44:07,Kolkata,5.23,approved
TXN000529,USR0011,Spencer's,Groceries,189.91,2024-01-19 08:34:56,Kanpur,4.88,approved
